char_count,word_count,token_count
33306,5733,7302
9948,1730,2223
25934,4484,5720
28782,4779,6131
3299,542,698
3507,579,797
1081,189,226
14828,2482,2985
9320,1580,1918
19066,3319,4123
11299,1898,2238
9387,1583,1945
21436,3659,4339
92851,15467,19498
4464,738,855
79119,13189,16753
6775,1120,1413
48031,7843,9521
5105,835,1072
18150,2904,3646
869,158,200
21395,3547,4402
33453,5778,7312
35055,6077,7456
20250,3478,4153
4782,817,967
4397,741,932
558,93,107
7225,1241,1553
62070,10406,13487
25547,4481,5762
20508,3593,4705
21292,3684,4574
13980,2184,2756
24158,4135,5078
19682,3415,4310
16088,2676,3182
3654,623,779
9877,1662,1959
2878,492,579
41904,7131,8953
5424,899,1083
20991,3682,4585
15613,2716,3456
1545,275,391
45854,7805,9243
19100,3297,4198
9168,1580,1909
1357,229,284
4990,858,1092
9945,1781,2270
102948,17450,21647
4220,704,884
9833,1675,2225
10633,1750,2257
32410,5382,6889
7349,1276,1716
54596,9233,11506
153347,24389,31292
7379,1228,1565
849,135,174
11840,2006,2621
31891,5338,6531
8160,1338,1726
6880,1143,1399
12310,2059,2502
14657,2557,3008
24539,4101,5247
1207,196,259
36718,6439,8211
71951,12250,16522
10319,1776,2143
1175,202,235
2128,380,465
7656,1289,1577
5365,902,1191
41048,7162,8883
14701,2471,2936
3189,535,754
82943,13728,17186
24697,4250,5161
38994,6753,7993
24786,4263,5090
1426,241,300
4044,704,851
10244,1739,2045
9101,1489,1936
9032,1517,1930
8940,1556,1851
27598,4852,5839
24012,3895,5315
15629,2649,3295
3452,614,680
46580,7577,9658
21275,3628,4436
28885,4910,6257
12295,2115,2463
16983,2980,3676
5950,995,1366
4869,829,1002
22154,3733,4653
16729,2989,3569
4182,723,1005
16226,2682,3655
4761,789,953
4408,777,1031
25341,4353,5714
23198,3785,4640
3951,661,946
3146,532,657
4696,797,954
14572,2435,3084
18312,3218,3937
5341,855,1255
29133,4852,6100
2962,527,641
15960,2767,3432
22436,3898,5069
20171,3324,4124
108300,18104,23230
15074,2606,3283
8986,1512,1802
9825,1641,2094
62244,10385,12723
19381,3283,4125
13898,2394,2991
9428,1564,1789
18761,3072,3833
31755,5348,6484
36712,5862,7657
6174,1100,1364
8649,1463,2032
4682,804,1050
12100,2040,2570
27145,4682,5981
9515,1544,1867
8124,1399,1707
3956,658,939
2081,358,421
48089,8506,9991
30256,5467,6627
1718,286,365
6034,992,1398
75014,12674,15796
110792,18768,22547
2936,479,743
60390,9866,12290
29542,4982,6487
6996,1195,1531
31613,5385,6632
19404,3204,3953
95217,16188,19124
21559,3808,4873
22236,3530,4662
17823,3033,3928
9569,1651,2176
12559,2100,2530
6973,1229,1608
21214,3737,4663
22690,3808,5032
5439,947,1154
26984,4799,6151
8734,1439,2047
2246,381,494
13095,2355,2922
10480,1898,2231
6611,1120,1415
24895,4298,5451
33130,5493,6837
7287,1218,1471
8116,1399,1705
62935,10569,13219
49883,8128,10057
35913,6310,7599
27669,4593,5847
2805,491,598
17888,3159,3925
17621,3166,3766
17838,3142,3743
12680,2081,2633
43135,7258,9658
5568,918,1104
17380,2991,3900
14742,2519,3080
18006,2971,3736
13548,2282,2850
13941,2473,3185
9938,1683,2135
7074,1233,1473
20414,3435,4151
13869,2352,2870
48434,8067,10033
17234,2794,3586
15540,2571,3221
12001,2072,2643
39622,6763,8569
1573,263,337
8637,1458,2088
5156,856,1039
1690,292,373
10399,1712,2383
4521,773,947
20263,3394,4126
19334,3285,4327
10338,1788,2271
1146,191,227
8764,1464,1794
17916,2877,3759
10934,1783,2289
11042,1903,2334
17462,2832,3570
4669,815,983
7484,1262,1613
3757,598,882
14869,2483,3373
5223,868,1129
2272,389,469
8104,1400,1626
24627,4064,5314
3577,611,715
5121,851,1107
43912,7585,9341
10740,1912,2240
4933,838,1015
3516,594,748
1064,173,218
6316,1045,1282
9076,1544,2037
72399,11850,14545
10281,1719,2437
5188,896,1116
3734,628,772
8514,1464,1720
11154,1900,2398
2865,490,656
12457,2107,2604
7836,1308,1621
20747,3594,4424
13153,2269,2903
14364,2323,3275
3925,684,821
9416,1629,2030
48948,8073,10157
18693,3160,4104
24700,4186,5515
7281,1207,1642
6207,1027,1409
72870,11700,14639
20573,3539,4696
14465,2352,2919
34379,5854,7366
12225,2058,2730
16698,2879,3491
13658,2288,2910
62932,10466,13503
7275,1252,1540
7671,1288,1598
7961,1336,1613
7944,1349,1663
8227,1415,1812
8798,1522,1758
10477,1778,2251
17399,3034,3676
17397,2899,3438
9497,1653,2054
10267,1813,2265
5063,864,1100
2559,438,603
18877,3266,4135
31324,5195,6655
16649,2823,3556
28756,4823,6078
15846,2526,3095
1487,261,332
4003,721,824
28169,4910,5934
473757,82242,101780
9684,1598,1999
33112,5701,7140
27906,4462,5603
19960,3474,4154
4566,763,910
2217,374,519
12906,2168,2609
7964,1285,1602
5034,830,987
16060,2657,3428
15876,2558,3413
36546,6152,7718
4559,771,995
10167,1798,2221
10711,1765,2245
8351,1438,1732
10318,1795,2157
228347,38905,49863
7906,1312,1651
6743,1142,1531
9544,1550,1992
15496,2652,3542
3689,628,747
10852,1733,2056
39292,6514,8055
38584,6426,8165
8814,1498,1905
13673,2443,3055
30451,5175,6307
28236,4789,6139
19360,3320,4119
14731,2407,3094
20025,3486,4278
11555,1945,2436
13392,2237,2825
31103,5242,6481
31355,5134,6329
10172,1721,2082
3875,664,874
14880,2529,3098
11897,1991,2457
9605,1585,1948
7356,1241,1612
32755,5555,7443
13451,2326,2979
22436,3819,4586
87897,14179,17270
31551,5323,6497
43019,7145,9383
25348,4373,5279
57875,9447,11910
38619,6576,8278
25800,4275,5424
49242,8226,10002
1234,210,280
63663,10557,12879
310,49,61
43183,7298,8627
4888,803,1109
22288,3652,4625
22232,3822,4801
13333,2221,2816
89088,15182,19155
10373,1791,2229
44537,7524,9604
22777,3926,4859
70204,11845,15466
54289,9601,13159
9381,1562,2008
101720,17170,21305
7921,1338,1666
10440,1850,2477
2322,372,464
3831,661,802
6623,1140,1471
5438,937,1133
2625,450,534
7348,1229,1519
12405,2168,2762
14385,2312,2884
8410,1466,1725
7787,1263,1727
3570,592,779
15325,2620,3442
9830,1597,2098
5706,954,1182
4007,712,856
6120,1003,1293
12958,2327,3067
12337,2131,2637
6836,1182,1543
15316,2555,3394
36408,5970,7689
12841,2161,2705
4483,743,956
25613,4445,5536
4724,796,1017
5288,924,1119
4243,723,899
4133,709,941
48224,8057,9923
11571,1988,2392
16038,2831,3606
10261,1722,2260
3457,601,740
12797,2197,2735
19229,3288,4419
8095,1415,1821
9709,1715,2123
6402,1035,1345
3436,595,754
10784,1902,2549
17440,2967,3759
85942,14303,17905
23743,4221,5541
6787,1156,1548
5374,923,1136
9215,1556,2231
12875,2196,2789
5847,992,1529
4976,855,1049
13310,2300,3019
18915,3121,3925
6792,1219,1543
8998,1504,1818
9724,1678,2382
5821,966,1197
8837,1528,1946
10702,1791,2163
35769,6048,7516
3281,532,667
4911,839,1077
1739,270,404
2188,350,468
9567,1579,1917
8650,1401,1845
13028,2264,2876
6673,1162,1474
7695,1348,1658
1813,314,392
3900,662,838
4522,780,1013
3717,625,795
14295,2418,3040
14163,2388,3465
7801,1319,1701
18181,3138,3694
4760,807,1032
3536,597,761
17688,2981,3664
11535,1875,2338
8692,1491,2075
5328,911,1194
3596,612,821
6326,1093,1411
13609,2339,2917
7829,1347,1721
10287,1711,2247
11231,1877,2595
13524,2276,3134
4770,780,985
14810,2542,3345
6494,1114,1332
6376,1094,1382
16034,2743,3742
11082,1787,2347
3200,518,677
7374,1224,1515
8443,1346,1894
39327,6930,8540
16034,2809,3445
7695,1309,1719
30523,5158,6402
24628,4169,5251
30503,5278,6595
9537,1580,2024
4625,791,949
1289,227,304
21767,3725,4654
10033,1624,1991
6139,1033,1351
4200,699,948
7953,1314,1711
10294,1739,2164
4180,715,954
2016,346,423
3744,636,796
5590,965,1240
3870,660,848
18862,3103,3953
8425,1447,1795
12175,2025,2691
1254,205,295
6201,1078,1353
7565,1293,1595
9490,1648,2136
7904,1398,1870
14153,2396,2950
15362,2548,3099
6101,1029,1294
16655,2910,3532
18472,3113,3880
10885,1823,2451
16927,2823,3579
18862,3277,4259
4438,740,1083
26213,4423,6284
4636,785,1008
5315,875,1127
14706,2465,3117
44439,7823,9679
5851,996,1209
6519,1107,1344
9840,1644,2026
4271,729,990
12740,2177,2763
22811,3817,4590
9389,1554,1920
7645,1291,1740
18295,3110,4363
12557,2089,2733
3694,638,883
10071,1665,2224
5632,929,1161
10198,1716,2336
15489,2609,3310
7030,1196,1486
7625,1284,1520
9572,1661,2005
10144,1722,2136
9451,1645,1954
13585,2263,2947
4075,683,909
14042,2403,2901
64312,10772,13869
56718,9537,12283
5259,883,1102
8316,1431,1737
3051,518,692
13031,2155,2788
8621,1443,1857
23650,4175,4986
28873,4927,6334
65708,10994,13481
402,72,101
7703,1340,1639
6258,1047,1341
3932,681,868
3613,627,826
34153,5823,7397
15137,2577,3370
3976,641,803
18757,3203,3882
2954,513,655
3327,574,724
3902,677,842
15822,2703,3510
2133,389,457
5867,924,1299
31999,5484,7146
18641,3072,3824
30176,5148,6717
6556,1151,1534
785,122,189
2615,445,610
1028,171,234
1828,293,407
8534,1465,1958
6390,1081,1448
18636,3133,4287
24996,4371,5327
71686,12237,15985
27954,4683,6007
27747,4702,5795
11969,2028,2562
9928,1693,2234
3374,562,682
13018,2192,2812
10696,1804,2348
6580,1139,1434
62947,10497,12566
52359,8990,11358
69500,11786,15284
16307,2834,3614
28213,4805,5739
61488,10369,12666
5362,946,1205
17283,3004,3676
7848,1345,1740
10319,1701,2149
8085,1371,1575
32103,5589,7360
6745,1156,1418
7667,1282,1590
7023,1124,1522
3417,572,757
13551,2314,2857
53006,9177,11285
21071,3672,4493
995,177,209
4374,749,1033
33628,5589,7033
15471,2658,3515
14337,2511,3164
51715,8510,11545
7406,1292,1652
29329,4960,5890
10768,1915,2495
16246,2763,3544
10113,1772,2150
23553,3934,4865
32855,5570,6876
13513,2280,3166
12272,2119,2582
10504,1759,2332
13703,2296,2848
26447,4524,5523
4119,727,919
11616,1998,2375
6116,1039,1306
14850,2452,3280
3354,565,818
78614,12843,16092
17511,2895,3678
9091,1597,1982
14965,2566,3148
3925,672,839
2057,345,429
8402,1401,1910
2882,481,587
16197,2742,3459
7815,1387,1710
17433,2973,3656
13581,2175,2799
8031,1371,1666
19143,3301,4092
7585,1276,1761
12070,2094,2690
4538,766,930
7504,1264,1624
3450,584,753
27591,4589,6054
7357,1245,1583
3617,606,784
4212,708,903
3365,575,738
47913,7976,10034
3676,616,786
7645,1294,1652
16787,2744,3394
7844,1310,1856
2393,426,518
21497,3650,4387
624,104,148
5582,977,1202
7241,1225,1572
3981,672,877
7349,1235,1578
7643,1291,1647
5933,1003,1278
31914,5248,6771
5632,946,1229
27802,4702,5751
7596,1299,1680
15246,2561,3181
25137,4296,5357
2470,394,548
12244,2062,2385
10049,1645,2018
6555,1104,1342
12302,2083,2566
13099,2160,2865
700,121,158
11407,1949,2543
269,51,73
39907,6591,8146
14830,2521,3150
27194,4682,6208
5731,966,1245
17318,2967,3754
17227,2930,3660
24626,4178,5606
20583,3493,4591
13636,2383,2961
13243,2149,2676
3844,667,846
2249,386,513
25860,4402,5569
15334,2592,3349
4522,791,1015
3617,610,894
11956,2048,2595
11811,2030,2585
19764,3435,4507
110355,18319,23319
16477,2880,3567
15440,2598,3337
11836,2021,2653
36641,6064,8528
16859,2795,3479
5928,1016,1260
35641,5871,7580
1021,170,244
7545,1259,1580
5478,874,1193
84455,14494,19532
11855,1924,2477
12611,2129,2634
22922,4016,5521
12607,2129,2634
13103,2245,2962
22637,3624,4721
6339,1013,1551
14393,2401,2796
19049,3338,4044
24886,4137,5225
41831,6979,9238
27694,4749,5926
14738,2524,3591
159299,27867,35179
15126,2613,3211
11777,1939,2380
19512,3320,4169
16361,2802,3261
11144,1855,2360
9036,1524,1917
66743,10499,12869
12116,2020,2401
9394,1577,2134
10363,1762,2286
8282,1482,1995
31726,5436,6541
10767,1818,2584
9302,1620,2000
1968,345,443
31094,5364,6862
11738,2004,2585
13658,2269,3068
25783,4414,5527
32244,5433,6720
24636,4260,5371
25616,4401,5637
16635,2767,3676
2482,395,654
10335,1749,2250
7269,1212,1541
4117,714,843
17994,3159,4192
17356,3132,3969
7455,1230,1511
60059,9971,13424
18454,3080,3817
10044,1633,2108
819,141,174
29543,5222,6419
8617,1482,1973
16727,2938,3559
39958,6827,8909
6566,1132,1398
13382,2275,2976
6867,1171,1557
18248,3154,4162
9385,1677,2311
18573,3137,3941
89082,14682,18412
18010,3049,3848
14119,2387,2960
43146,7306,8997
6311,1048,1523
8377,1464,1894
13819,2303,2865
3225,531,614
28786,4797,6302
10067,1699,2062
66510,11186,14050
17768,3002,3747
32997,5628,7611
18238,3114,4115
12600,2201,2715
27946,4791,5875
3631,629,849
16779,2936,3807
2772,466,642
14644,2497,3227
14323,2473,3141
13153,2346,3026
19439,3322,4346
21074,3469,4541
42148,7312,8754
9835,1700,2129
12449,2165,2602
18111,3243,3959
12911,2118,2755
9692,1588,2109
17860,3070,3787
14560,2467,3024
13551,2312,2757
77495,12940,16713
88367,14455,18228
6863,1154,1372
36424,6215,7439
4855,777,978
9900,1663,2027
1589,277,355
17390,2830,3959
2675,468,575
1118,187,252
1383,244,311
1859,302,391
799,135,170
1244,212,316
22296,3803,4990
10942,1848,2224
10301,1698,2153
5498,930,1126
640,101,137
6613,1044,1366
6945,1157,1467
190,34,37
14812,2500,3181
17414,2931,4068
24272,4056,4933
18562,3094,3894
9948,1618,2006
925,160,203
4617,757,993
6798,1209,1515
1679,277,384
3974,691,873
656,113,172
34160,5470,6868
100422,16072,19890
6291,1077,1309
5987,1034,1339
7987,1331,1574
38267,6775,8338
6433,1096,1366
9429,1613,2006
1489,241,346
21099,3617,4478
18324,3027,3851
7899,1319,1485
6015,1022,1256
7296,1250,1568
9557,1503,2167
19920,3329,4427
28168,4785,5951
431,73,97
3416,590,756
4809,840,1147
8223,1383,1921
7787,1273,1586
6492,1114,1365
2782,463,695
3169,550,677
822,148,210
19945,3319,4178
25893,4242,5397
282,49,71
3044,527,622
941,160,227
10536,1710,2076
27706,4736,5954
2000,331,451
6940,1183,1557
45056,7271,8834
16347,2517,3799
17738,2885,3578
13662,2236,2816
19110,3183,3822
13442,2299,2816
12003,1997,2435
9833,1654,1996
8464,1415,1711
9437,1546,1961
25588,4064,5645
10315,1684,2249
7465,1307,1640
32132,5533,6635
4179,718,928
4030,717,887
11489,1982,2279
11662,1938,2360
24442,4047,5180
985,168,211
22024,3625,4657
11752,1940,2400
3301,571,794
15662,2715,3637
1009,178,230
24152,3860,4646
19635,3223,4395
26819,4230,5261
6080,1000,1388
10304,1760,2427
588,103,140
1670,299,399
2336,396,497
3666,605,714
10709,1825,2292
10354,1787,2407
13266,2303,3243
9871,1689,2126
20100,3413,4177
4661,777,919
18371,2957,4050
20217,3395,4388
7738,1205,1584
27104,4452,5788
25229,4334,5047
14266,2268,3233
28380,5082,6046
5524,939,1167
3613,615,767
7017,1140,1426
9899,1625,2015
18136,3072,3786
4786,848,1042
367,57,88
18230,3085,3884
10771,1796,2434
8706,1518,1900
2164,365,476
4154,708,920
27836,4720,6085
3788,643,792
13499,2257,2937
7097,1206,1614
16089,2710,3584
29510,5022,6382
30925,5003,6328
23286,3823,4782
19035,3236,4092
11227,1956,2455
2171,383,428
8057,1365,1729
16323,2808,3534
12255,2135,2573
1676,278,384
3369,580,796
5930,1017,1344
13830,2311,2826
41280,7056,8639
14790,2420,3321
29739,5043,6421
69517,11827,14986
7727,1293,1701
12446,2076,2600
16028,2681,3368
16646,2821,3604
23942,4011,5086
19014,3152,4187
19826,3373,4102
24578,4224,5155
45044,7646,9512
19424,3296,4289
2850,471,658
14311,2515,3004
20992,3672,4507
2119,361,468
849,140,174
1323,236,285
10266,1746,2198
44349,7297,9224
37284,6350,8187
3793,648,801
18899,3177,3951
803,132,194
28192,4659,6196
6864,1109,1505
16558,2756,3377
3855,669,834
20269,3311,4156
15012,2551,3043
41518,6731,8601
23405,3908,4776
26076,4372,5298
14616,2486,3285
11139,1870,2314
55245,8985,11110
45772,7883,10076
9401,1662,1995
5525,939,1112
4053,668,823
16166,2645,3475
18058,3068,3993
11187,1965,2289
5396,917,1099
18772,3228,4334
23297,4052,5127
2730,462,603
4915,747,1143
7940,1403,1871
13767,2332,2934
7434,1309,1763
15376,2611,3244
113633,18826,23531
25195,4256,5281
18190,3202,4047
16779,2761,3724
19405,3380,3973
11099,1830,2424
24699,4207,5050
15389,2546,3189
46035,7569,9832
5874,1005,1316
8259,1364,1745
29289,4828,5973
41636,6824,8747
4443,746,954
15614,2570,3120
23513,3980,5236
49612,8532,10641
17219,2837,3707
6767,1158,1368
8181,1370,1767
861,139,196
591,103,135
56173,9240,11945
44415,7554,10046
18264,3032,3714
12780,2118,2607
2895,472,766
11674,1999,2566
9520,1597,2181
1548,254,338
1876,317,415
20615,3468,4322
7683,1279,1589
10880,1911,2555
20644,3478,4287
9033,1540,1902
34894,6082,7630
23725,4002,5452
71275,12673,17593
32396,5557,7100
44544,7644,9133
5254,926,1149
4366,757,1039
8156,1415,1848
81454,13582,17715
21715,3554,4911
25851,4259,5743
8619,1477,1829
14127,2328,2883
868,140,194
40474,6980,8452
19002,3236,4005
19790,3409,4299
27112,4757,5967
70160,11877,15128
7124,1123,1496
17261,2908,3706
11480,1981,2395
17949,3121,3952
19891,3463,4510
30260,4949,6356
23633,4012,5239
22438,3873,4819
1957,334,459
8647,1539,2062
45370,7409,9089
14134,2423,3166
39577,6658,8572
35980,6195,7683
17973,3087,3783
6083,992,1226
20865,3524,4522
1007,171,214
1025,172,222
2869,513,590
1330,228,337
53932,9123,11301
5906,990,1260
77115,13262,15729
23162,4099,5169
1794,294,418
1335,208,258
1990,333,481
20055,3495,4269
6181,1079,1375
9002,1505,1986
25911,4285,5233
10931,1796,2280
12102,1951,2642
8929,1377,2124
4947,847,1137
29370,4888,6195
4542,805,1022
2947,518,654
7180,1268,1664
15948,2714,3446
1666,290,363
16383,2595,3467
42866,7122,9359
26018,4409,5540
16566,2816,3620
3493,580,731
21878,3688,4530
11103,1898,2449
5685,972,1154
20549,3605,4358
35339,5989,7734
43287,7334,8571
26286,4223,5884
8990,1518,1820
894,148,175
8975,1512,1807
28232,5065,5935
971,166,251
6113,1039,1276
1138,192,251
22107,3681,4797
7335,1235,1591
1689,287,363
5982,1080,1350
815,144,165
39544,6794,8677
16840,2746,3517
23781,3948,4903
7846,1327,1706
10472,1813,2261
6211,1038,1302
7359,1239,1576
9301,1572,2116
24048,4007,4808
11043,1885,2554
7607,1327,1646
21333,3482,4232
23078,3842,4444
19053,3244,3991
16883,2899,3740
26745,4644,5890
2545,418,541
18930,3291,4000
15518,2678,3200
11649,2039,2634
73536,12474,15252
24855,4402,5388
9693,1665,2127
16171,2697,3344
4717,797,1023
17689,2897,3640
21054,3598,4550
38256,6760,8708
6214,1027,1331
10491,1693,2247
16727,2726,3348
29431,5012,6154
21207,3467,4542
4308,744,897
3883,583,858
1474,269,331
742,125,205
13595,2303,3005
56825,9226,11295
20523,3336,4170
3406,598,759
19121,3098,3861
18491,3139,3711
73432,12258,15336
6727,1118,1432
762,137,149
6112,1006,1279
14657,2466,3108
25655,4376,5517
10187,1756,2443
108902,18954,23671
9652,1640,2166
23005,3904,4703
8273,1407,1735
19918,3393,4635
8735,1477,1936
36450,5981,7886
20175,3413,4052
20840,3685,4534
13571,2229,2785
17938,3052,3691
68705,11321,14372
5970,1034,1347
60918,10202,13293
32841,5614,6902
27165,4519,5683
5501,944,1272
7210,1261,1701
10033,1791,2125
8465,1503,1932
5576,994,1264
10853,1813,2415
22173,3832,4663
24637,4290,5424
22245,3832,4676
15930,2631,3455
15591,2555,3190
10502,1678,2377
5349,931,1232
3679,624,812
666,116,133
11075,1887,2310
11639,1999,2485
16087,2793,3599
841,139,166
5923,1032,1294
61429,10042,12518
21729,3701,4892
36558,6490,8232
24380,4143,5402
6818,1125,1481
27940,4695,5660
16559,2855,3637
30543,5108,6842
3031,527,814
4923,812,1029
20579,3318,3990
9103,1522,1779
3305,574,718
84627,13999,18819
2528,416,533
8343,1420,1796
4623,804,1094
8330,1350,1808
6079,1010,1237
34414,5966,7382
47828,7703,9305
2376,401,520
7815,1310,1756
10964,1905,2368
1730,308,395
6835,1162,1470
5169,826,1104
19878,3435,4126
1610,283,372
7156,1204,1479
14248,2406,3055
15578,2580,3180
7212,1247,1476
1337,232,309
12666,2233,2759
2970,493,680
3502,583,707
3148,510,808
4583,796,1014
6646,1109,1461
19685,3271,3984
5641,967,1221
9421,1621,1955
10229,1700,2186
948,166,208
3077,522,681
10033,1667,2372
21156,3653,4452
11623,1956,2493
28984,4914,5866
13245,2287,2828
25033,4180,5169
121,19,27
4154,653,891
1230,209,292
2210,361,499
6771,1138,1401
9546,1643,2022
7423,1195,1577
23545,4009,5179
8319,1366,1788
33934,5847,7212
20761,3414,4318
8670,1443,1854
31537,5316,6343
43121,7335,8992
25561,4466,5635
9176,1605,2150
462786,78085,99370
51961,8598,11477
14842,2572,3359
69707,11656,14149
358,62,77
1779,295,355
21814,3626,4594
6044,1026,1220
15484,2614,3272
8625,1535,1874
25140,4464,5816
11571,1912,2321
7631,1247,1635
14274,2443,3069
4431,759,930
1154,200,286
2597,421,578
41831,6968,8331
2141,372,442
25258,4346,5303
8474,1366,1715
13154,2233,2749
16829,3062,3867
12710,2114,2437
58213,9639,12028
5564,924,1234
14151,2323,2955
7261,1241,1707
24002,3928,4933
26050,4240,6108
1570,271,380
163578,25888,31473
25235,4388,5535
7109,1186,1546
18979,3263,3853
20384,3405,4249
18846,3220,3878
9290,1557,1875
13985,2417,3066
6566,1072,1413
3456,613,735
1738,303,393
183,27,47
5543,902,1127
45671,7577,9223
21548,3617,4513
2245,376,516
8774,1505,1942
10377,1765,2173
646,108,147
4720,768,1079
25730,4349,5291
1540,260,331
155930,26507,34631
20126,3586,4497
11984,2005,2633
20623,3344,4589
17254,2821,3613
12010,2033,2556
17702,2832,3718
16349,2720,3264
10261,1717,2175
45161,7514,10059
90628,15706,19585
26296,4473,5500
14450,2435,3033
14172,2467,3017
3250,568,671
14916,2584,3066
47139,7704,9513
24039,4140,5285
4485,721,1055
8215,1367,1674
2446,405,514
42084,7122,9257
17361,3023,3800
7736,1354,1945
8851,1425,1773
